id,item_id,category_name,最大月銷量,最小月銷量,熱銷程度,update_time
13054,1031694258,iPhone保護殼,0,0,滯銷,2018-05-14
13055,1028741262,iPhone保護殼,0,0,滯銷,2018-05-14
13056,1032267905,iPhone保護殼,0,0,滯銷,2018-05-14
13057,1030095499,iPhone保護殼,0,0,滯銷,2018-05-14
13058,1019872822,iPhone保護殼,0,0,滯銷,2018-05-14
13059,1033614629,iPhone保護殼,0,0,滯銷,2018-05-14
13060,1033899407,iPhone保護殼,0,0,滯銷,2018-05-14
13061,1031704168,iPhone保護殼,0,0,滯銷,2018-05-14
13062,166091003,iPhone保護殼,0,0,滯銷,2018-05-14
13063,1031901505,iPhone保護殼,0,0,滯銷,2018-05-14
13064,1032762806,iPhone保護殼,0,0,滯銷,2018-05-14
13065,1032030111,iPhone保護殼,0,0,滯銷,2018-05-14
13066,318911014,iPhone保護殼,0,0,滯銷,2018-05-14
13067,1031133137,iPhone保護殼,0,0,滯銷,2018-05-14
13068,1025644117,iPhone保護殼,0,0,滯銷,2018-05-14
13069,1034773290,iPhone保護殼,0,0,滯銷,2018-05-14
13070,1029249280,iPhone保護殼,0,0,滯銷,2018-05-14
13071,758495307,iPhone保護殼,0,0,滯銷,2018-05-14
13072,1031983103,iPhone保護殼,0,0,滯銷,2018-05-14
13073,622334627,iPhone保護殼,0,0,滯銷,2018-05-14
13074,1029968169,iPhone保護殼,0,0,滯銷,2018-05-14
13075,1034775111,iPhone保護殼,0,0,滯銷,2018-05-14
13076,1029002629,iPhone保護殼,0,0,滯銷,2018-05-14
13077,1025373897,iPhone保護殼,0,0,滯銷,2018-05-14
13078,569130625,iPhone保護殼,0,0,滯銷,2018-05-14
13079,654057965,iPhone保護殼,0,0,滯銷,2018-05-14
13080,1016376796,iPhone保護殼,0,0,滯銷,2018-05-14
13081,755988596,iPhone保護殼,0,0,滯銷,2018-05-14
13082,734117530,iPhone保護殼,0,0,滯銷,2018-05-14
13083,1030738094,iPhone保護殼,0,0,滯銷,2018-05-14
13084,1026318228,iPhone保護殼,0,0,滯銷,2018-05-14
13085,1032041251,iPhone保護殼,0,0,滯銷,2018-05-14
13086,1019976394,iPhone保護殼,0,0,滯銷,2018-05-14
13087,1030060612,iPhone保護殼,0,0,滯銷,2018-05-14
13088,1031901213,iPhone保護殼,0,0,滯銷,2018-05-14
13089,1034594316,iPhone保護殼,0,0,滯銷,2018-05-14
13090,1028337235,iPhone保護殼,0,0,滯銷,2018-05-14
13091,1016668873,iPhone保護殼,0,0,滯銷,2018-05-14
13092,1028297828,iPhone保護殼,0,0,滯銷,2018-05-14
13093,1028389075,iPhone保護殼,0,0,滯銷,2018-05-14
13094,1032059569,iPhone保護殼,0,0,滯銷,2018-05-14
13095,1029068576,iPhone保護殼,0,0,滯銷,2018-05-14
13096,1033190900,iPhone保護殼,0,0,滯銷,2018-05-14
13097,1028398740,iPhone保護殼,0,0,滯銷,2018-05-14
13098,1019319792,iPhone保護殼,0,0,滯銷,2018-05-14
13099,1031835012,iPhone保護殼,0,0,滯銷,2018-05-14
13100,1021295135,iPhone保護殼,0,0,滯銷,2018-05-14
13101,757140702,iPhone保護殼,0,0,滯銷,2018-05-14
13102,309028427,iPhone保護殼,0,0,滯銷,2018-05-14
13103,1015473334,iPhone保護殼,0,0,滯銷,2018-05-14
13104,1026034375,iPhone保護殼,0,0,滯銷,2018-05-14
13105,1024806438,iPhone保護殼,0,0,滯銷,2018-05-14
13106,1029707963,iPhone保護殼,0,0,滯銷,2018-05-14
13107,1031739940,iPhone保護殼,0,0,滯銷,2018-05-14
13108,135738878,iPhone保護殼,0,0,滯銷,2018-05-14
13109,168493579,iPhone保護殼,0,0,滯銷,2018-05-14
13110,10003928,iPhone保護殼,0,0,滯銷,2018-05-14
13111,11301738,iPhone保護殼,0,0,滯銷,2018-05-14
13112,10046806,iPhone保護殼,0,0,滯銷,2018-05-14
13113,170346,iPhone保護殼,0,0,滯銷,2018-05-14
13114,113564374,iPhone保護殼,0,0,滯銷,2018-05-14
13115,11357048,iPhone保護殼,0,0,滯銷,2018-05-14
13116,2751478,iPhone保護殼,0,0,滯銷,2018-05-14
13117,86588719,iPhone保護殼,0,0,滯銷,2018-05-14
13118,4993507,iPhone保護殼,0,0,滯銷,2018-05-14
13119,595659016,iPhone保護殼,0,0,滯銷,2018-05-14
13120,19012603,iPhone保護殼,0,0,滯銷,2018-05-14
13121,22934090,iPhone保護殼,0,0,滯銷,2018-05-14
13122,663802908,iPhone保護殼,0,0,滯銷,2018-05-14
13123,19612881,iPhone保護殼,0,0,滯銷,2018-05-14
13124,421929647,iPhone保護殼,0,0,滯銷,2018-05-14
13125,679826139,iPhone保護殼,0,0,滯銷,2018-05-14
13126,679830818,iPhone保護殼,0,0,滯銷,2018-05-14
13127,179518771,iPhone保護殼,0,0,滯銷,2018-05-14
13128,2909432,iPhone保護殼,0,0,滯銷,2018-05-14
13129,3878474,iPhone保護殼,0,0,滯銷,2018-05-14
13130,415385383,iPhone保護殼,0,0,滯銷,2018-05-14
13131,4471275,iPhone保護殼,0,0,滯銷,2018-05-14
13132,9299136,iPhone保護殼,0,0,滯銷,2018-05-14
13133,470192806,iPhone保護殼,0,0,滯銷,2018-05-14
13134,237289150,iPhone保護殼,0,0,滯銷,2018-05-14
13135,79644003,iPhone保護殼,0,0,滯銷,2018-05-14
13136,79766544,iPhone保護殼,0,0,滯銷,2018-05-14
13137,52313600,iPhone保護殼,0,0,滯銷,2018-05-14
13138,2909021,iPhone保護殼,0,0,滯銷,2018-05-14
13139,66060624,iPhone保護殼,0,0,滯銷,2018-05-14
13140,25620935,iPhone保護殼,0,0,滯銷,2018-05-14
13141,7123027,iPhone保護殼,0,0,滯銷,2018-05-14
13142,128707702,iPhone保護殼,0,0,滯銷,2018-05-14
13143,664016342,iPhone保護殼,0,0,滯銷,2018-05-14
13144,208102399,iPhone保護殼,0,0,滯銷,2018-05-14
13145,83953006,iPhone保護殼,0,0,滯銷,2018-05-14
13146,9697088,iPhone保護殼,0,0,滯銷,2018-05-14
13147,13053541,iPhone保護殼,0,0,滯銷,2018-05-14
13148,14872809,iPhone保護殼,0,0,滯銷,2018-05-14
13149,12775383,iPhone保護殼,0,0,滯銷,2018-05-14
13150,4918229,iPhone保護殼,0,0,滯銷,2018-05-14
13151,430731967,iPhone保護殼,0,0,滯銷,2018-05-14
13152,3028221,iPhone保護殼,0,0,滯銷,2018-05-14
13153,117310762,iPhone保護殼,0,0,滯銷,2018-05-14
13154,40744310,iPhone保護殼,0,0,滯銷,2018-05-14
13155,345267061,iPhone保護殼,0,0,滯銷,2018-05-14
13156,251175448,iPhone保護殼,0,0,滯銷,2018-05-14
13157,8035665,iPhone保護殼,0,0,滯銷,2018-05-14
13158,10083496,iPhone保護殼,0,0,滯銷,2018-05-14
13159,4189928,iPhone保護殼,0,0,滯銷,2018-05-14
13160,5257831,iPhone保護殼,0,0,滯銷,2018-05-14
13161,6638679,iPhone保護殼,0,0,滯銷,2018-05-14
13162,677799852,iPhone保護殼,0,0,滯銷,2018-05-14
13163,86272044,iPhone保護殼,0,0,滯銷,2018-05-14
13164,11385560,iPhone保護殼,0,0,滯銷,2018-05-14
13165,4632647,iPhone保護殼,0,0,滯銷,2018-05-14
13166,79573371,iPhone保護殼,0,0,滯銷,2018-05-14
13167,181359901,iPhone保護殼,0,0,滯銷,2018-05-14
13168,75382201,iPhone保護殼,0,0,滯銷,2018-05-14
13169,120683874,iPhone保護殼,0,0,滯銷,2018-05-14
13170,139065111,iPhone保護殼,0,0,滯銷,2018-05-14
13171,82624301,iPhone保護殼,0,0,滯銷,2018-05-14
13172,80430831,iPhone保護殼,0,0,滯銷,2018-05-14
13173,196339099,iPhone保護殼,0,0,滯銷,2018-05-14
13174,66929370,iPhone保護殼,0,0,滯銷,2018-05-14
13175,11696902,iPhone保護殼,0,0,滯銷,2018-05-14
13176,255869476,iPhone保護殼,0,0,滯銷,2018-05-14
13177,319776512,iPhone保護殼,0,0,滯銷,2018-05-14
13178,671756986,iPhone保護殼,0,0,滯銷,2018-05-14
13179,14691139,iPhone保護殼,0,0,滯銷,2018-05-14
13180,691444814,iPhone保護殼,0,0,滯銷,2018-05-14
13181,21254583,iPhone保護殼,0,0,滯銷,2018-05-14
13182,352619016,iPhone保護殼,0,0,滯銷,2018-05-14
13183,511344156,iPhone保護殼,0,0,滯銷,2018-05-14
13184,663258151,iPhone保護殼,0,0,滯銷,2018-05-14
13185,296196887,iPhone保護殼,0,0,滯銷,2018-05-14
13186,71995646,iPhone保護殼,0,0,滯銷,2018-05-14
13187,8691581,iPhone保護殼,0,0,滯銷,2018-05-14
13188,9122018,iPhone保護殼,0,0,滯銷,2018-05-14
13189,264549776,iPhone保護殼,0,0,滯銷,2018-05-14
13190,408666481,iPhone保護殼,0,0,滯銷,2018-05-14
13191,667379836,iPhone保護殼,0,0,滯銷,2018-05-14
13192,7099454,iPhone保護殼,0,0,滯銷,2018-05-14
13193,13353195,iPhone保護殼,0,0,滯銷,2018-05-14
13194,680261504,iPhone保護殼,0,0,滯銷,2018-05-14
13195,680144010,iPhone保護殼,0,0,滯銷,2018-05-14
13196,96203846,iPhone保護殼,0,0,滯銷,2018-05-14
13197,158589488,iPhone保護殼,0,0,滯銷,2018-05-14
13198,174095300,iPhone保護殼,0,0,滯銷,2018-05-14
13199,156048499,iPhone保護殼,0,0,滯銷,2018-05-14
13200,13738103,iPhone保護殼,0,0,滯銷,2018-05-14
13201,13750194,iPhone保護殼,0,0,滯銷,2018-05-14
13202,13753162,iPhone保護殼,0,0,滯銷,2018-05-14
13203,11371503,iPhone保護殼,0,0,滯銷,2018-05-14
13204,113909660,iPhone保護殼,0,0,滯銷,2018-05-14
13205,138028868,iPhone保護殼,0,0,滯銷,2018-05-14
13206,11419340,iPhone保護殼,0,0,滯銷,2018-05-14
13207,13830367,iPhone保護殼,0,0,滯銷,2018-05-14
13208,10086581,iPhone保護殼,0,0,滯銷,2018-05-14
13209,10088300,iPhone保護殼,0,0,滯銷,2018-05-14
13210,11448281,iPhone保護殼,0,0,滯銷,2018-05-14
13211,11463543,iPhone保護殼,0,0,滯銷,2018-05-14
13212,138837650,iPhone保護殼,0,0,滯銷,2018-05-14
13213,619579059,iPhone保護殼,0,0,滯銷,2018-05-14
13214,839617378,iPhone保護殼,0,0,滯銷,2018-05-14
13215,999315250,iPhone保護殼,0,0,滯銷,2018-05-14
13216,72402244,iPhone保護殼,0,0,滯銷,2018-05-14
13217,993472778,iPhone保護殼,0,0,滯銷,2018-05-14
13218,100052333,iPhone保護殼,0,0,滯銷,2018-05-14
13219,511116696,iPhone保護殼,0,0,滯銷,2018-05-14
13220,115639047,iPhone保護殼,0,0,滯銷,2018-05-14
13221,1032421308,iPhone保護殼,0,0,滯銷,2018-05-14
13222,1009428378,iPhone保護殼,0,0,滯銷,2018-05-14
13223,1032549859,iPhone保護殼,0,0,滯銷,2018-05-14
13224,1029392949,iPhone保護殼,0,0,滯銷,2018-05-14
13225,1029421979,iPhone保護殼,0,0,滯銷,2018-05-14
13226,155756157,iPhone保護殼,0,0,滯銷,2018-05-14
13227,1025639398,iPhone保護殼,0,0,滯銷,2018-05-14
13228,1031796678,iPhone保護殼,0,0,滯銷,2018-05-14
13229,501626156,iPhone保護殼,0,0,滯銷,2018-05-14
13230,389925222,iPhone保護殼,0,0,滯銷,2018-05-14
13231,1029286446,iPhone保護殼,0,0,滯銷,2018-05-14
13232,1032068423,iPhone保護殼,0,0,滯銷,2018-05-14
13233,847054211,iPhone保護殼,0,0,滯銷,2018-05-14
13234,1023840552,iPhone保護殼,0,0,滯銷,2018-05-14
13235,988555712,iPhone保護殼,0,0,滯銷,2018-05-14
13236,1031949644,iPhone保護殼,0,0,滯銷,2018-05-14
13237,1033900994,iPhone保護殼,0,0,滯銷,2018-05-14
13238,1008769466,iPhone保護殼,0,0,滯銷,2018-05-14
13239,1026219074,iPhone保護殼,0,0,滯銷,2018-05-14
13240,1030668978,iPhone保護殼,0,0,滯銷,2018-05-14
13241,1032162625,iPhone保護殼,0,0,滯銷,2018-05-14
13242,739711890,iPhone保護殼,0,0,滯銷,2018-05-14
13243,964651414,iPhone保護殼,0,0,滯銷,2018-05-14
13244,614065175,iPhone保護殼,0,0,滯銷,2018-05-14
13245,783663471,iPhone保護殼,0,0,滯銷,2018-05-14
13246,1032081121,iPhone保護殼,0,0,滯銷,2018-05-14
13247,931665013,iPhone保護殼,0,0,滯銷,2018-05-14
13248,968386964,iPhone保護殼,0,0,滯銷,2018-05-14
13249,758098469,iPhone保護殼,0,0,滯銷,2018-05-14
13250,756043134,iPhone保護殼,0,0,滯銷,2018-05-14
13251,999224676,iPhone保護殼,0,0,滯銷,2018-05-14
13252,840623432,iPhone保護殼,0,0,滯銷,2018-05-14
13253,1031741480,iPhone保護殼,0,0,滯銷,2018-05-14
13254,1023910645,iPhone保護殼,0,0,滯銷,2018-05-14
13255,912499765,iPhone保護殼,0,0,滯銷,2018-05-14
13256,781002906,iPhone保護殼,0,0,滯銷,2018-05-14
13257,845259957,iPhone保護殼,0,0,滯銷,2018-05-14
13258,1033955595,iPhone保護殼,0,0,滯銷,2018-05-14
13259,1029592285,iPhone保護殼,0,0,滯銷,2018-05-14
13260,1009601409,iPhone保護殼,0,0,滯銷,2018-05-14
13261,1031628981,iPhone保護殼,0,0,滯銷,2018-05-14
13262,1024711135,iPhone保護殼,0,0,滯銷,2018-05-14
13263,1032196459,iPhone保護殼,0,0,滯銷,2018-05-14
13264,1034271118,iPhone保護殼,0,0,滯銷,2018-05-14
13265,1019891660,iPhone保護殼,0,0,滯銷,2018-05-14
13266,1034197871,iPhone保護殼,0,0,滯銷,2018-05-14
13267,1033964682,iPhone保護殼,0,0,滯銷,2018-05-14
13268,1028328826,iPhone保護殼,0,0,滯銷,2018-05-14
13269,1032984703,iPhone保護殼,0,0,滯銷,2018-05-14
13270,101007927,iPhone保護殼,0,0,滯銷,2018-05-14
13271,1022510461,iPhone保護殼,0,0,滯銷,2018-05-14
13272,976575231,iPhone保護殼,0,0,滯銷,2018-05-14
13273,1032680575,iPhone保護殼,0,0,滯銷,2018-05-14
13274,988561555,iPhone保護殼,0,0,滯銷,2018-05-14
13275,1028077729,iPhone保護殼,0,0,滯銷,2018-05-14
13276,1022538605,iPhone保護殼,0,0,滯銷,2018-05-14
13277,1032094298,iPhone保護殼,0,0,滯銷,2018-05-14
13278,1024218582,iPhone保護殼,0,0,滯銷,2018-05-14
13279,1015465042,iPhone保護殼,0,0,滯銷,2018-05-14
13280,744829329,iPhone保護殼,0,0,滯銷,2018-05-14
13281,1032049990,iPhone保護殼,0,0,滯銷,2018-05-14
13282,1028940451,iPhone保護殼,0,0,滯銷,2018-05-14
13283,1033575790,iPhone保護殼,0,0,滯銷,2018-05-14
13284,1032104768,iPhone保護殼,0,0,滯銷,2018-05-14
13285,1027844346,iPhone保護殼,0,0,滯銷,2018-05-14
13286,1032884590,iPhone保護殼,0,0,滯銷,2018-05-14
13287,1031871286,iPhone保護殼,0,0,滯銷,2018-05-14
13288,1031835053,iPhone保護殼,0,0,滯銷,2018-05-14
13289,1027100428,iPhone保護殼,0,0,滯銷,2018-05-14
13290,151813821,iPhone保護殼,0,0,滯銷,2018-05-14
13291,1029120581,iPhone保護殼,0,0,滯銷,2018-05-14
13292,758503304,iPhone保護殼,0,0,滯銷,2018-05-14
13293,1031919927,iPhone保護殼,0,0,滯銷,2018-05-14
13294,1033968453,iPhone保護殼,0,0,滯銷,2018-05-14
13295,1032959225,iPhone保護殼,0,0,滯銷,2018-05-14
13296,1033896266,iPhone保護殼,0,0,滯銷,2018-05-14
13297,771357557,iPhone保護殼,0,0,滯銷,2018-05-14
13298,1023494869,iPhone保護殼,0,0,滯銷,2018-05-14
13299,1027970135,iPhone保護殼,0,0,滯銷,2018-05-14
13300,1028514897,iPhone保護殼,0,0,滯銷,2018-05-14
13301,1031149171,iPhone保護殼,0,0,滯銷,2018-05-14
13302,1024359687,iPhone保護殼,0,0,滯銷,2018-05-14
13303,1026497004,iPhone保護殼,0,0,滯銷,2018-05-14
13304,1032005077,iPhone保護殼,0,0,滯銷,2018-05-14
13305,831476033,iPhone保護殼,0,0,滯銷,2018-05-14
13306,1032689135,iPhone保護殼,0,0,滯銷,2018-05-14
13307,1032103582,iPhone保護殼,0,0,滯銷,2018-05-14
13308,1030302018,iPhone保護殼,0,0,滯銷,2018-05-14
13309,79833147,iPhone保護殼,0,0,滯銷,2018-05-14
13310,1034772408,iPhone保護殼,0,0,滯銷,2018-05-14
13311,1026584719,iPhone保護殼,0,0,滯銷,2018-05-14
13312,1031437154,iPhone保護殼,0,0,滯銷,2018-05-14
13313,761066407,iPhone保護殼,0,0,滯銷,2018-05-14
13314,1032267810,iPhone保護殼,0,0,滯銷,2018-05-14
13315,1022049062,iPhone保護殼,0,0,滯銷,2018-05-14
13316,1031892190,iPhone保護殼,0,0,滯銷,2018-05-14
13317,1028178240,iPhone保護殼,0,0,滯銷,2018-05-14
13318,1034509550,iPhone保護殼,0,0,滯銷,2018-05-14
13319,316454662,iPhone保護殼,0,0,滯銷,2018-05-14
13320,1019665290,iPhone保護殼,0,0,滯銷,2018-05-14
13321,1026329710,iPhone保護殼,0,0,滯銷,2018-05-14
13322,722547144,iPhone保護殼,0,0,滯銷,2018-05-14
13323,1026152983,iPhone保護殼,0,0,滯銷,2018-05-14
13324,1019160727,iPhone保護殼,0,0,滯銷,2018-05-14
13325,1028196860,iPhone保護殼,0,0,滯銷,2018-05-14
13326,1009620051,iPhone保護殼,0,0,滯銷,2018-05-14
13327,1032960237,iPhone保護殼,0,0,滯銷,2018-05-14
13328,979557329,iPhone保護殼,0,0,滯銷,2018-05-14
13329,1034256427,iPhone保護殼,0,0,滯銷,2018-05-14
13330,794407670,iPhone保護殼,0,0,滯銷,2018-05-14
13331,1033891161,iPhone保護殼,0,0,滯銷,2018-05-14
13332,1015586139,iPhone保護殼,0,0,滯銷,2018-05-14
13333,1028716468,iPhone保護殼,0,0,滯銷,2018-05-14
13334,1031742008,iPhone保護殼,0,0,滯銷,2018-05-14
13335,1031980218,iPhone保護殼,0,0,滯銷,2018-05-14
13336,980376041,iPhone保護殼,0,0,滯銷,2018-05-14
13337,738418985,iPhone保護殼,0,0,滯銷,2018-05-14
13338,1032941338,iPhone保護殼,0,0,滯銷,2018-05-14
13339,1031390671,iPhone保護殼,0,0,滯銷,2018-05-14
13340,1026547023,iPhone保護殼,0,0,滯銷,2018-05-14
13341,996888339,iPhone保護殼,0,0,滯銷,2018-05-14
13342,757126884,iPhone保護殼,0,0,滯銷,2018-05-14
13343,1012195816,iPhone保護殼,0,0,滯銷,2018-05-14
13344,1031004745,iPhone保護殼,0,0,滯銷,2018-05-14
13345,1029835678,iPhone保護殼,0,0,滯銷,2018-05-14
13346,1030682520,iPhone保護殼,0,0,滯銷,2018-05-14
13347,1026283338,iPhone保護殼,0,0,滯銷,2018-05-14
13348,1031460692,iPhone保護殼,0,0,滯銷,2018-05-14
13349,757136529,iPhone保護殼,0,0,滯銷,2018-05-14
13350,149776060,iPhone保護殼,0,0,滯銷,2018-05-14
13351,1031901261,iPhone保護殼,0,0,滯銷,2018-05-14
13352,1026815528,iPhone保護殼,0,0,滯銷,2018-05-14
13353,1030215608,iPhone保護殼,0,0,滯銷,2018-05-14
13354,1025771997,iPhone保護殼,0,0,滯銷,2018-05-14
13355,1018495168,iPhone保護殼,0,0,滯銷,2018-05-14
13356,869944168,iPhone保護殼,0,0,滯銷,2018-05-14
13357,1031644206,iPhone保護殼,0,0,滯銷,2018-05-14
13358,1031739320,iPhone保護殼,0,0,滯銷,2018-05-14
13359,1030419044,iPhone保護殼,0,0,滯銷,2018-05-14
13360,14705023,iPhone保護殼,0,0,滯銷,2018-05-14
13361,1032104867,iPhone保護殼,0,0,滯銷,2018-05-14
13362,1029869397,iPhone保護殼,0,0,滯銷,2018-05-14
13363,1031742074,iPhone保護殼,0,0,滯銷,2018-05-14
13364,919700615,iPhone保護殼,0,0,滯銷,2018-05-14
13365,704507306,iPhone保護殼,0,0,滯銷,2018-05-14
13366,99660129,iPhone保護殼,0,0,滯銷,2018-05-14
13367,1025464254,iPhone保護殼,0,0,滯銷,2018-05-14
13368,1026582462,iPhone保護殼,0,0,滯銷,2018-05-14
13369,612376067,iPhone保護殼,0,0,滯銷,2018-05-14
13370,1031943499,iPhone保護殼,0,0,滯銷,2018-05-14
13371,993307382,iPhone保護殼,0,0,滯銷,2018-05-14
13372,657663995,iPhone保護殼,0,0,滯銷,2018-05-14
13373,1030626954,iPhone保護殼,0,0,滯銷,2018-05-14
13374,1027128306,iPhone保護殼,0,0,滯銷,2018-05-14
13375,775953841,iPhone保護殼,0,0,滯銷,2018-05-14
13376,1026956805,iPhone保護殼,0,0,滯銷,2018-05-14
13377,1026447747,iPhone保護殼,0,0,滯銷,2018-05-14
13378,1030989492,iPhone保護殼,0,0,滯銷,2018-05-14
13379,1022324979,iPhone保護殼,0,0,滯銷,2018-05-14
13380,1030861938,iPhone保護殼,0,0,滯銷,2018-05-14
13381,771104943,iPhone保護殼,0,0,滯銷,2018-05-14
13382,804143057,iPhone保護殼,0,0,滯銷,2018-05-14
13383,1017163641,iPhone保護殼,0,0,滯銷,2018-05-14
13384,1032088275,iPhone保護殼,0,0,滯銷,2018-05-14
13385,676529531,iPhone保護殼,0,0,滯銷,2018-05-14
13386,1026451051,iPhone保護殼,0,0,滯銷,2018-05-14
13387,1031286723,iPhone保護殼,0,0,滯銷,2018-05-14
13388,1023347424,iPhone保護殼,0,0,滯銷,2018-05-14
13389,515967028,iPhone保護殼,0,0,滯銷,2018-05-14
13390,1029043465,iPhone保護殼,0,0,滯銷,2018-05-14
13391,1032106319,iPhone保護殼,0,0,滯銷,2018-05-14
13392,466177922,iPhone保護殼,0,0,滯銷,2018-05-14
13393,1028593531,iPhone保護殼,0,0,滯銷,2018-05-14
13394,757119740,iPhone保護殼,0,0,滯銷,2018-05-14
13395,1033981919,iPhone保護殼,0,0,滯銷,2018-05-14
13396,1031693011,iPhone保護殼,0,0,滯銷,2018-05-14
13397,473459943,iPhone保護殼,0,0,滯銷,2018-05-14
13398,1029172489,iPhone保護殼,0,0,滯銷,2018-05-14
13399,169139202,iPhone保護殼,0,0,滯銷,2018-05-14
13400,135711757,iPhone保護殼,0,0,滯銷,2018-05-14
13401,13585641,iPhone保護殼,0,0,滯銷,2018-05-14
13402,135970090,iPhone保護殼,0,0,滯銷,2018-05-14
13403,136107367,iPhone保護殼,0,0,滯銷,2018-05-14
13404,13636590,iPhone保護殼,0,0,滯銷,2018-05-14
13405,10034550,iPhone保護殼,0,0,滯銷,2018-05-14
13406,13676252,iPhone保護殼,0,0,滯銷,2018-05-14
13407,13707894,iPhone保護殼,0,0,滯銷,2018-05-14
13408,13715786,iPhone保護殼,0,0,滯銷,2018-05-14
13409,10057327,iPhone保護殼,0,0,滯銷,2018-05-14
13410,66406822,iPhone保護殼,0,0,滯銷,2018-05-14
13411,79458223,iPhone保護殼,0,0,滯銷,2018-05-14
13412,324533593,iPhone保護殼,0,0,滯銷,2018-05-14
13413,87329628,iPhone保護殼,0,0,滯銷,2018-05-14
13414,87424717,iPhone保護殼,0,0,滯銷,2018-05-14
13415,19612891,iPhone保護殼,0,0,滯銷,2018-05-14
13416,40396669,iPhone保護殼,0,0,滯銷,2018-05-14
13417,3658358,iPhone保護殼,0,0,滯銷,2018-05-14
13418,7189584,iPhone保護殼,0,0,滯銷,2018-05-14
13419,189214008,iPhone保護殼,0,0,滯銷,2018-05-14
13420,31639913,iPhone保護殼,0,0,滯銷,2018-05-14
13421,667482604,iPhone保護殼,0,0,滯銷,2018-05-14
13422,232335290,iPhone保護殼,0,0,滯銷,2018-05-14
13423,366113261,iPhone保護殼,0,0,滯銷,2018-05-14
13424,684745205,iPhone保護殼,0,0,滯銷,2018-05-14
13425,684754498,iPhone保護殼,0,0,滯銷,2018-05-14
13426,79586010,iPhone保護殼,0,0,滯銷,2018-05-14
13427,82545511,iPhone保護殼,0,0,滯銷,2018-05-14
13428,656274375,iPhone保護殼,0,0,滯銷,2018-05-14
13429,102208292,iPhone保護殼,0,0,滯銷,2018-05-14
13430,83016825,iPhone保護殼,0,0,滯銷,2018-05-14
13431,11438152,iPhone保護殼,0,0,滯銷,2018-05-14
13432,31150313,iPhone保護殼,0,0,滯銷,2018-05-14
13433,31152173,iPhone保護殼,0,0,滯銷,2018-05-14
13434,65581878,iPhone保護殼,0,0,滯銷,2018-05-14
13435,285982054,iPhone保護殼,0,0,滯銷,2018-05-14
13436,5467898,iPhone保護殼,0,0,滯銷,2018-05-14
13437,7984951,iPhone保護殼,0,0,滯銷,2018-05-14
13438,187586623,iPhone保護殼,0,0,滯銷,2018-05-14
13439,692122616,iPhone保護殼,0,0,滯銷,2018-05-14
13440,665149059,iPhone保護殼,0,0,滯銷,2018-05-14
13441,686108480,iPhone保護殼,0,0,滯銷,2018-05-14
13442,686142993,iPhone保護殼,0,0,滯銷,2018-05-14
13443,699590475,iPhone保護殼,0,0,滯銷,2018-05-14
13444,403522327,iPhone保護殼,0,0,滯銷,2018-05-14
13445,350081612,iPhone保護殼,0,0,滯銷,2018-05-14
13446,298624512,iPhone保護殼,0,0,滯銷,2018-05-14
13447,14197782,iPhone保護殼,0,0,滯銷,2018-05-14
13448,3329371,iPhone保護殼,0,0,滯銷,2018-05-14
13449,2947904,iPhone保護殼,0,0,滯銷,2018-05-14
13450,97968158,iPhone保護殼,0,0,滯銷,2018-05-14
13451,4980807,iPhone保護殼,0,0,滯銷,2018-05-14
13452,3655663,iPhone保護殼,0,0,滯銷,2018-05-14
13453,10583027,iPhone保護殼,0,0,滯銷,2018-05-14
13454,682273131,iPhone保護殼,0,0,滯銷,2018-05-14
13455,171141448,iPhone保護殼,0,0,滯銷,2018-05-14
13456,10511313,iPhone保護殼,0,0,滯銷,2018-05-14
13457,699512763,iPhone保護殼,0,0,滯銷,2018-05-14
13458,87438693,iPhone保護殼,0,0,滯銷,2018-05-14
13459,23909551,iPhone保護殼,0,0,滯銷,2018-05-14
13460,9276876,iPhone保護殼,0,0,滯銷,2018-05-14
13461,8585696,iPhone保護殼,0,0,滯銷,2018-05-14
13462,12523514,iPhone保護殼,0,0,滯銷,2018-05-14
13463,71778120,iPhone保護殼,0,0,滯銷,2018-05-14
13464,101288972,iPhone保護殼,0,0,滯銷,2018-05-14
13465,101311214,iPhone保護殼,0,0,滯銷,2018-05-14
13466,101312566,iPhone保護殼,0,0,滯銷,2018-05-14
13467,455421614,iPhone保護殼,0,0,滯銷,2018-05-14
13468,698023971,iPhone保護殼,0,0,滯銷,2018-05-14
13469,84520156,iPhone保護殼,0,0,滯銷,2018-05-14
13470,158988821,iPhone保護殼,0,0,滯銷,2018-05-14
13471,184884245,iPhone保護殼,0,0,滯銷,2018-05-14
13472,79049408,iPhone保護殼,0,0,滯銷,2018-05-14
13473,30696826,iPhone保護殼,0,0,滯銷,2018-05-14
13474,9861494,iPhone保護殼,0,0,滯銷,2018-05-14
13475,29142121,iPhone保護殼,0,0,滯銷,2018-05-14
13476,29143463,iPhone保護殼,0,0,滯銷,2018-05-14
13477,180063545,iPhone保護殼,0,0,滯銷,2018-05-14
13478,44298285,iPhone保護殼,0,0,滯銷,2018-05-14
13479,71803813,iPhone保護殼,0,0,滯銷,2018-05-14
13480,12463227,iPhone保護殼,0,0,滯銷,2018-05-14
13481,81558252,iPhone保護殼,0,0,滯銷,2018-05-14
13482,166267453,iPhone保護殼,0,0,滯銷,2018-05-14
13483,18104415,iPhone保護殼,0,0,滯銷,2018-05-14
13484,6721285,iPhone保護殼,0,0,滯銷,2018-05-14
