"7929","80"
"7930","80"
"7931","80"
"7932","80"
"7933","80"
"7934","62"
"7935","49"
"7936","28"
"7937","33"
"7938","34"
"7939","14"
"7940","52"
"7941","48"
"7942","40"
"7943","80"
"7944","80"
"7945","54"
"7946","59"
"7947","44"
"7948","14"
"7949","80"
"7950","80"
"7952","45"
"7953","80"
"7954","80"
"7955","80"
"7956","80"
"7957","80"
"7958","80"
"7959","69"
"7960","38"
"7961","80"
"7962","80"
"7963","80"
"7964","80"
"7965","80"
"7966","80"
"7967","80"
"7968","80"
"7969","80"
"7970","80"
"7971","80"
"7973","80"
"7974","80"
"7975","80"
"7976","80"
"7982","80"
"7983","80"
"7984","80"
"7985","80"
"7989","80"
"7992","80"
"7993","80"
"7994","80"
"7995","80"
"8000","80"
"8001","80"
"8003","80"
"8004","80"
"8005","80"
"8006","80"
"8009","80"
"8010","80"
"8011","80"
"8012","80"
"8013","80"
"8014","80"
"8015","80"
"8016","80"
"8017","80"
"8018","80"
"8019","80"
"8020","80"
"8021","80"
"8022","80"
"8023","80"
"8024","80"
"8025","80"
"8028","64"
"8029","80"
"8030","80"
"8031","80"
"8032","80"
"8033","80"
"8034","80"
"8035","48"
"8036","80"
"8037","80"
"8038","80"
"8039","22"
"8040","80"
"8041","80"
"8042","80"
"8044","80"
"8045","80"
"8046","80"
"8047","80"
"8051","80"
"8052","80"
"8053","80"
"8054","80"
"8055","80"
"8056","80"
"8057","24"
"8058","9"
"8059","72"
"8060","56"
"8061","80"
"8062","73"
"8063","37"
"8064","46"
"8065","80"
"8066","80"
"8067","80"
"8068","54"
"8070","61"
"8072","51"
"8073","80"
"8074","80"
"8075","80"
"8076","80"
"8077","80"
"8079","27"
"8080","54"
"8081","66"
"8082","80"
"8083","7"
"8084","80"
"8085","55"
"8087","80"
"8088","47"
"8095","80"
"8096","80"
"8097","80"
"8098","80"
"8099","80"
"8100","80"
"8101","80"
"8102","65"
"8103","80"
"8104","58"
"8105","80"
"8106","80"
"8107","80"
"8108","80"
"8109","80"
"8110","47"
"8111","80"
"8112","80"
"8113","80"
"8114","80"
"8115","80"
"8116","80"
"8117","80"
"8118","80"
"8119","80"
"8120","80"
"8121","80"
"8123","80"
"8125","80"
"8126","80"
"8127","80"
"8128","80"
"8129","80"
"8130","80"
"8131","80"
"8132","17"
"8133","80"
"8134","80"
"8135","14"
"8136","80"
"8137","80"
"8138","80"
"8139","80"
"8140","80"
"8141","80"
"8142","80"
"8143","80"
"8144","80"
"8145","13"
"8147","80"
"8149","16"
"8150","80"
"8151","30"
"8152","80"
"8153","80"
"8154","53"
"8155","80"
"8156","80"
"8157","80"
"8158","80"
"8159","80"
"8160","80"
"8161","80"
"8162","80"
"8163","69"
"8164","46"
"8165","80"
"8166","80"
"8167","34"
"8168","80"
"8169","42"
"8170","80"
"8171","80"
"8172","80"
"8174","80"
"8175","41"
"8176","68"
"8177","27"
"8178","80"
"8184","80"
"8185","80"
"8186","80"
"8187","80"
"8188","31"
"8189","26"
"8190","34"
"8191","80"
"8192","9"
"8193","80"
"8194","46"
"8195","80"
"8196","80"
"8197","80"
"8198","80"
"8199","80"
"8200","26"
"8201","80"
"8202","7"
"8203","6"
"8214","40"
"8215","80"
"8216","36"
"8217","45"
"8218","16"
"8219","6"
"8220","15"
"8221","19"
"8222","12"
"8223","15"
"8224","25"
"8225","11"
"8226","19"
"8227","23"
"8238","80"
"8239","80"
"8240","80"
"8242","80"
"8243","80"
"8244","80"
"8245","80"
"8246","80"
"8247","80"
"8249","80"
"8250","80"
"8251","80"
"8252","80"
"8254","80"
"8255","80"
"8256","80"
"8257","80"
"8258","80"
"8259","80"
"8260","80"
"8261","80"
"8264","80"
"8265","80"
"8266","80"
"8267","80"
"8268","80"
"8269","80"
"8270","80"
"8271","80"
"8272","80"
"8273","51"
"8274","80"
"8275","80"
"8277","80"
"8278","80"
"8279","80"
"8280","80"
"8281","67"
"8282","80"
"8283","80"
"8284","80"
"8285","80"
"8286","80"
"8287","80"
"8288","71"
"8289","58"
"8290","52"
"8291","80"
"8292","80"
"8293","80"
"8294","80"
"8295","80"
"8296","80"
"8297","80"
"8301","80"
"8303","80"
"8304","80"
"8305","80"
"8306","80"
"8307","80"
"8308","80"
"8309","80"
"8310","80"
"8311","80"
"8312","80"
"8313","80"
"8314","80"
"8315","80"
"8316","80"
"8317","80"
"8318","80"
"8319","80"
"8320","80"
"8321","80"
"8322","80"
"8323","80"
"8324","80"
"8325","80"
"8326","47"
"8327","80"
"8328","80"
"8329","80"
"8330","80"
"8331","80"
"8332","67"
"8333","41"
"8334","66"
"8335","80"
"8336","80"
"8337","80"
"8338","80"
"8339","80"
"8346","80"
"8347","29"
"8348","80"
"8349","80"
"8350","52"
"8351","31"
"8352","80"
"8353","28"
"8354","80"
"8355","29"
"8356","80"
"8357","80"
"8358","80"
"8359","80"
"8360","80"
"8361","73"
"8362","80"
"8363","80"
"8364","80"
"8365","76"
"8367","80"
"8368","80"
"8369","59"
"8370","64"
"8371","16"
"8372","80"
"8373","80"
"8374","30"
"8375","18"
"8376","80"
"8377","80"
"8378","65"
"8379","22"
"8380","65"
"8381","31"
"8382","22"
"8383","19"
"8384","80"
"8385","80"
"8386","7"
"8387","9"
"8388","10"
"8389","10"
"8390","4"
"8391","15"
"8392","50"
"8393","80"
"8394","80"
"8396","80"
"8397","80"
"8398","80"
"8399","80"
"8400","28"
"8401","70"
"8402","80"
"8403","10"
"8404","47"
"8405","80"
"8406","80"
"8412","55"
"8414","62"
"8415","36"
"8416","7"
"8417","3"
"8418","53"
"8419","26"
"8420","80"
"8421","36"
"8422","13"
"8423","80"
"8424","80"
"8425","80"
"8426","80"
"8427","62"
"8428","80"
"8429","40"
"8430","80"
"8431","10"
"8432","15"
"8433","49"
"8434","74"
"8435","58"
"8436","80"
"8437","27"
"8438","80"
"8439","80"
"8440","80"
"8441","80"
"8442","80"
"8443","78"
"8444","80"
"8445","80"
"8446","30"
"8447","80"
"8448","62"
"8449","80"
"8450","28"
"8452","80"
"8453","80"
"8454","14"
"8455","71"
"8456","80"
"8457","80"
"8458","35"
"8459","59"
"8460","34"
"8461","80"
"8462","80"
"8463","80"
"8464","80"
"8465","80"
"8466","80"
"8467","80"
"8468","80"
"8469","80"
"8470","71"
"8471","80"
"8472","80"
"8494","80"
"8495","80"
"8496","80"
"8497","80"
"8498","80"
"8499","80"
"8500","80"
"8501","80"
"8502","80"
"8503","80"
"8504","38"
"8505","80"
"8510","80"
"8511","10"
"8512","2"
"8513","4"
"8515","14"
"8532","64"
"8533","80"
"9288","35"
"9289","80"
"9290","64"
"9291","80"
"9292","69"
"9293","8"
"9295","80"
"9296","80"
"9297","80"
"9301","80"
"9302","80"
"9304","80"
"9308","80"
"9309","80"
"9310","80"
"9311","80"
"9312","80"
"9313","80"
"9314","80"
"9315","80"
"9316","80"
"9317","80"
"9318","80"
"9319","80"
"9320","80"
"9321","80"
"9322","80"
"9323","80"
"9324","80"
"9325","80"
"9326","80"
"9327","80"
"9328","80"
"9329","80"
"9330","80"
"9331","80"
"9332","80"
"9333","80"
"9334","80"
"9335","80"
"9336","80"
"9337","80"
"9338","80"
"9339","80"
"9340","80"
"9341","80"
"9342","80"
"9343","80"
"9344","80"
"9345","80"
"9346","27"
"9347","80"
"9348","80"
"9349","80"
"9350","80"
"9351","80"
"9352","80"
"9353","80"
"9366","80"
"9373","2"
"9410","48"
"9417","80"
"9449","80"
"9450","80"
"9483","80"
"9645","62"
"9646","80"
"9647","60"
"9700","80"
"9703","80"
"9704","24"
"9705","3"
"9706","0"
"9707","80"
"9708","6"
"9709","26"
"9712","80"
"9717","80"
"9718","80"
"9719","80"
"9720","80"
"9721","80"
"9722","80"
"9723","80"
"9724","59"
"9725","25"
"9728","36"
"9729","30"
"9730","80"
"9731","32"
"9732","46"
"9733","55"
"9734","80"
"9735","80"
"9736","35"
"9737","80"
"9739","80"
"9740","20"
"9741","80"
"9742","60"
"9743","50"
"9744","36"
"9746","71"
"9748","62"
"9749","73"
"9750","80"
"9751","80"
"9752","58"
"9753","80"
"9754","80"
"9755","80"
"9756","80"
"9757","80"
"9758","80"
"9759","80"
"9760","80"
"9761","78"
"9762","80"
"9763","80"
"9764","80"
"9765","80"
"9766","80"
"9767","80"
"9768","80"
"9769","80"
"9770","51"
"9771","54"
"9772","80"
"9773","57"
"9774","63"
"9775","80"
"9776","63"
"9777","80"
"9778","80"
"9779","80"
"9788","78"
"9789","80"
"9790","80"
"9791","80"
"9793","36"
"9795","80"
"9796","80"
"9797","80"
"9798","80"
"9799","80"
"9800","80"
"9801","48"
"9802","80"
"9803","80"
"9805","80"
"9806","80"
"10079","80"
"10081","80"
"10083","33"
"10085","80"
"10087","32"
"10124","80"
"10125","80"
"10126","80"
"10127","80"
"10128","80"
"10129","15"
"10130","80"
"10131","80"
"10132","80"
"10133","75"
"10134","80"
"10135","51"
"10180","80"
"10181","80"
"10182","80"
"10184","80"
"10185","80"
"10186","80"
"10187","57"
"10188","80"
"10189","80"
"10191","66"
"10192","45"
"10193","41"
"10194","20"
"10195","80"
"10196","70"
"10197","80"
"10198","80"
"10199","80"
"10289","80"
"10290","80"
"10291","80"
"10292","80"
"10293","80"
"10351","24"
"10385","80"
"10386","80"
"10390","42"
"11434","13"
"11435","18"
"11436","10"
"11444","64"
"11446","80"
"11447","42"
"11448","80"
"11449","80"
"11450","80"
"11451","80"
"11458","80"
"11459","41"
"11460","80"
"11461","80"
"11465","60"
"11497","8"
"11498","19"
"11499","13"
"11500","11"
"11501","4"
"11502","4"
"11504","72"
"11506","7"
"11507","5"
"11508","9"
"11509","80"
"11511","20"
"11512","26"
"11879","12"
"11880","80"
"11881","15"
"11882","20"
"11883","13"
"11884","14"
"11885","19"
"11886","50"
"11887","17"
"11888","16"
"11889","7"
"11890","9"
"11891","76"
"11892","27"
"11893","80"
"11895","21"
"11896","79"
"11897","80"
"11898","80"
"11899","10"
"11900","43"
"11903","80"
"11904","80"
"11905","80"
"11906","80"
"11907","80"
"11908","80"
"11909","29"
"11910","80"
"11911","57"
"11912","80"
"11914","80"
"11915","80"
"11916","80"
"11917","80"
"11918","80"
"11919","80"
"11920","80"
"11922","80"
"11923","11"
"11924","80"
"11925","78"
"11926","80"
"11927","80"
"11928","68"
"11929","80"
"11930","80"
"11931","80"
"11932","80"
"11933","80"
"11934","40"
"11936","80"
"11937","24"
"11938","80"
"11939","80"
"11940","80"
"11941","80"
"11942","64"
"11943","80"
"11944","80"
"11945","80"
"11946","80"
"11947","80"
"11948","80"
"11949","80"
"11950","80"
"11951","80"
"11952","80"
"11953","80"
"11954","80"
"11955","80"
"11956","80"
"11957","80"
"11958","80"
"11959","80"
"11960","80"
"11961","80"
"11972","80"
"12009","80"
"12010","80"
"12011","80"
"12023","80"
"12024","80"
"12025","80"
"12026","80"
"12027","80"
"12390","60"
"13514","10"
"13515","39"
"13516","80"
"13518","18"
"13519","80"
"13520","33"
"13521","79"
"13522","52"
"13523","10"
"13531","32"
"13534","80"
"13535","80"
"13536","80"
"13537","80"
"13538","80"
"13539","80"
"13540","80"
"13541","40"
"13542","80"
"13543","80"
"13544","80"
"13545","37"
"13546","80"
"13547","80"
"13568","80"
"13879","80"
"13882","7"
"13935","80"
"13942","46"
"13983","65"
"13984","80"
"13985","80"
"13986","80"
"13988","35"
"13989","16"
"14262","80"
"14263","80"
"14267","80"
"14329","80"
"14330","80"
"14331","2"
"14332","80"
"14333","80"
"14334","6"
"14408","70"
"14409","43"
