"100031144","平底鞋","(超推!)部落客 - 太咪 - 推薦款  一穿就愛上的馬卡龍簡約便鞋","500","-1","5","https://goo.gl/BDNmDY","https://goo.gl/x5twA4","2017-12-19"
"100031144","平底鞋","聖誔月限定超優價 (超推!)部落客 - 推薦款  一穿就愛上的 馬卡龍簡約便鞋 ◤果凍羽 - 富發牌◢","450","-1","5","https://goo.gl/BDNmDY","https://goo.gl/x5twA4","2017-12-21"
"10003253","手足保養、美甲","《Dear34》NG黑色圖案背膠指甲貼紙出清黑翹胡子 愛心 唇印","9","-1","-1","https://goo.gl/hh5L2v","https://goo.gl/xrKPAo","2017-12-19"
"10003253","手足保養、美甲","《Dear34》NG黑色圖案背膠指甲貼紙出清黑翹胡子 愛心 唇印","9","-1","-1","https://goo.gl/hh5L2v","https://goo.gl/xrKPAo","2017-12-21"
"100032662","素食","寶石紅藻","700","-1","-1","https://goo.gl/FvV4Wa","https://goo.gl/VntqBk","2017-12-19"
"100032662","素食","寶石紅藻","700","-1","-1","https://goo.gl/FvV4Wa","https://goo.gl/VntqBk","2017-12-21"
"100032756","男童童裝","麗嬰房藍白條紋長褲3A","200","-1","-1","https://goo.gl/Q2LyA3","https://goo.gl/JjUA1S","2017-12-19"
"100032756","男童童裝","麗嬰房藍白條紋長褲3A","200","-1","-1","https://goo.gl/Q2LyA3","https://goo.gl/JjUA1S","2017-12-21"
"100032803","飲品、沖泡品","任選50包耳掛式精品咖啡豆阿拉比卡，黃金曼特林，經典曼巴，頂級義式，肯亞，耶加雪夫，吉力曼佳羅，花神，低咖啡因，西達磨。","1200","-1","5","https://goo.gl/iBTgUK","https://goo.gl/wSTV48","2017-12-19"
"100032803","飲品、沖泡品","任選50包耳掛式精品咖啡豆阿拉比卡，黃金曼特林，經典曼巴，頂級義式，肯亞，耶加雪夫，吉力曼佳羅，花神，低咖啡因，西達磨。","1200","-1","5","https://goo.gl/iBTgUK","https://goo.gl/wSTV48","2017-12-21"
"100033588","其他寵物食品","【比利時凡賽爾】天竺鼠全方位完整飼料500g/1.75kg","200","-1","-1","https://goo.gl/9EEDL9","https://goo.gl/aGaqyu","2017-12-19"
"100033588","其他寵物食品","【比利時凡賽爾】天竺鼠全方位完整飼料500g/1.75kg","200","-1","-1","https://goo.gl/9EEDL9","https://goo.gl/aGaqyu","2017-12-21"
"100033701","女童童裝","二手衣～WHY AND 1/2 秋冬 紅色長版上衣/雪人背心燈籠洋裝-99","1700","-1","-1","https://goo.gl/f4kW47","https://goo.gl/g9pFSp","2017-12-19"
"100033701","女童童裝","二手衣～WHY AND 1/2 秋冬 紅色長版上衣/雪人背心燈籠洋裝-99","1700","-1","-1","https://goo.gl/f4kW47","https://goo.gl/g9pFSp","2017-12-21"
"100033932","男童童裝","Edwin含帽小童外套#100","350","-1","-1","https://goo.gl/k3HQkG","https://goo.gl/VQ33Mm","2017-12-19"
"100033932","男童童裝","Edwin含帽小童外套#100","350","-1","-1","https://goo.gl/k3HQkG","https://goo.gl/VQ33Mm","2017-12-21"
"100033953","外出用品","寶寶推車輕便折疊可坐可躺四季傘車超輕便攜四輪避震嬰兒童手推車","1780","-1","-1","https://goo.gl/1ZhYop","https://goo.gl/xFVVGj","2017-12-19"
"100033953","外出用品","寶寶推車輕便折疊可坐可躺四季傘車超輕便攜四輪避震嬰兒童手推車","1780","-1","-1","https://goo.gl/1ZhYop","https://goo.gl/xFVVGj","2017-12-21"
"100034544","外出用品","兒童寶寶四輪超輕便折疊避震嬰兒推車可坐躺手推簡易傘車小嬰兒車","2160","-1","-1","https://goo.gl/wFePkn","https://goo.gl/RyqeLt","2017-12-19"
"100034544","外出用品","兒童寶寶四輪超輕便折疊避震嬰兒推車可坐躺手推簡易傘車小嬰兒車","2160","-1","-1","https://goo.gl/wFePkn","https://goo.gl/RyqeLt","2017-12-21"
"100034668","小吃熟食","曾拌麵 曾粉 超好吃 現貨 椒麻油香 香蔥椒麻 胡麻醬香  香辣豆撈 麻辣肉燥 海味叻沙 香菇肉燥 紅蔥肉燥","160","189","4.9","https://goo.gl/3WR7s7","https://goo.gl/f4vz9P","2017-12-19"
"100034668","小吃熟食","曾拌麵 曾粉 超好吃 現貨 椒麻油香 香蔥椒麻 胡麻醬香  香辣豆撈 麻辣肉燥 海味叻沙 香菇肉燥 紅蔥肉燥","160","213","4.9","https://goo.gl/3WR7s7","https://goo.gl/f4vz9P","2017-12-21"
"100035257","水族相關","~新鮮魚水族館~實體店面 店長嚴選 台灣製 多功能 外掛式 隔離 飼育 箱 盒 L 特價","199","-1","5","https://goo.gl/vV6Kd7","https://goo.gl/zJQyQK","2017-12-19"
"100035257","水族相關","~新鮮魚水族館~實體店面 店長嚴選 台灣製 多功能 外掛式 隔離 飼育 箱 盒 L 特價","199","-1","5","https://goo.gl/vV6Kd7","https://goo.gl/zJQyQK","2017-12-21"
"100037217","美髮護理","【小三美日】Schwarzkopf 施華寇~OSIS 隨行腊(50ml)【D179538】施華蔻 美髮造型師愛用品牌","360","-1","5","https://goo.gl/hR4koT","https://goo.gl/HEXB4J","2017-12-19"
"100037217","美髮護理","【小三美日】Schwarzkopf 施華寇~OSIS 隨行腊(50ml)【D179538】施華蔻 美髮造型師愛用品牌","360","-1","5","https://goo.gl/hR4koT","https://goo.gl/HEXB4J","2017-12-21"
"100038734","派對小物","24H快速出貨~~現貨~派對氣球粉紅Kitty","299","-1","5","https://goo.gl/H5jhrA","https://goo.gl/TSydoF","2017-12-19"
"100038734","派對小物","24H快速出貨~~現貨~派對氣球粉紅Kitty","299","-1","5","https://goo.gl/H5jhrA","https://goo.gl/TSydoF","2017-12-21"
"100038863","香水、香氛","【小三美日】韓國 Bouquet Garni~滾珠香水(10ml) 4款可選【D341794】","129","1","5","https://goo.gl/wq7uy5","https://goo.gl/U8ScUh","2017-12-19"
"100038863","香水、香氛","【小三美日】韓國 Bouquet Garni~滾珠香水(10ml) 4款可選【D341794】","129","1","5","https://goo.gl/wq7uy5","https://goo.gl/U8ScUh","2017-12-21"
"100038876","泰國代購","長期代購✈泰國精選『 kullanard 玫瑰花巧克力蛋捲禮盒 』，共3種口味，一盒20入","320","-1","-1","https://goo.gl/qFuUD9","https://goo.gl/AFKquS","2017-12-19"
"100038876","泰國代購","長期代購✈泰國精選『 kullanard 玫瑰花巧克力蛋捲禮盒 』，共3種口味，一盒20入","320","-1","-1","https://goo.gl/qFuUD9","https://goo.gl/AFKquS","2017-12-21"
"100039137","男士保養","【小三美日】DR.WU 男士活性碳深層潔顏乳(150ml)【D500587】原價$600","510","-1","-1","https://goo.gl/m6Yw7a","https://goo.gl/NpbzdC","2017-12-19"
"100039137","男士保養","【小三美日】DR.WU 男士活性碳深層潔顏乳(150ml)【D500587】原價$600","510","-1","-1","https://goo.gl/m6Yw7a","https://goo.gl/NpbzdC","2017-12-21"
"100039515","泰國代購","kullanard 玫瑰花巧克力蛋捲禮盒/1盒20入現貨+預購","310","-1","-1","https://goo.gl/7i6uc5","https://goo.gl/yYkWM9","2017-12-19"
"100039515","泰國代購","kullanard 玫瑰花巧克力蛋捲禮盒/1盒20入現貨+預購","310","-1","-1","https://goo.gl/7i6uc5","https://goo.gl/yYkWM9","2017-12-21"
"100040110","水族相關","~新鮮魚水族館~實體店面 店長嚴選 台灣製 多功能外掛式繁殖飼育箱 盒 M 特價","169","-1","5","https://goo.gl/iNtDsF","https://goo.gl/T75FC7","2017-12-19"
"100040110","水族相關","~新鮮魚水族館~實體店面 店長嚴選 台灣製 多功能外掛式繁殖飼育箱 盒 M 特價","169","-1","5","https://goo.gl/iNtDsF","https://goo.gl/T75FC7","2017-12-21"
"100040189","汽車與零組件","全新堆高機","99999","-1","-1","https://goo.gl/DdzdzB","https://goo.gl/pbwvcs","2017-12-19"
"100040189","汽車與零組件","全新堆高機","99999","-1","-1","https://goo.gl/DdzdzB","https://goo.gl/pbwvcs","2017-12-21"
"10004211","飲品、沖泡品","[亞灣的生活百貨舖] G7 越南三合一咖啡 (51入)","150","-1","5","https://goo.gl/zANWV8","https://goo.gl/75ig5B","2017-12-19"
"10004211","飲品、沖泡品","[亞灣的生活百貨舖] G7 越南三合一咖啡 (51入)","150","-1","5","https://goo.gl/zANWV8","https://goo.gl/75ig5B","2017-12-21"
"100042304","寵物用品","◤賣場強力推廌◢半透明方型貓砂盆(無鏟)-(藍 P971/綠 P971/黃 P971，共3色顏色僅參考售出不挑色)","266","-1","-1","https://goo.gl/bDc8HR","https://goo.gl/grdysC","2017-12-19"
"100042304","寵物用品","◤賣場強力推廌◢半透明方型貓砂盆(無鏟)-(藍 P971/綠 P971/黃 P971，共3色顏色僅參考售出不挑色)","266","-1","-1","https://goo.gl/bDc8HR","https://goo.gl/grdysC","2017-12-21"
"10004246","泰國代購","泰國 佛牌 五條經文億萬富翁手鍊","3800","-1","-1","https://goo.gl/JjxoEK","https://goo.gl/kfXUMu","2017-12-19"
"10004246","泰國代購","泰國 佛牌 五條經文億萬富翁手鍊","3800","-1","-1","https://goo.gl/JjxoEK","https://goo.gl/kfXUMu","2017-12-21"
