item_id,product_name,ship_name,ship_price
13586766,編號712款下標處多款手機電源貼_卡通豆腐貼,全家,60
100003016,搞怪_歐美風_手機殼_美國_英國_骷髏_手機殼_空壓殼_防摔殼_iphone7_iphone7plus,7-11,60
100003016,搞怪_歐美風_手機殼_美國_英國_骷髏_手機殼_空壓殼_防摔殼_iphone7_iphone7plus,全家,60
169518164,三星GALAXY_A5_A7_2017_3D曲面熱彎曲_全屏9H滿版玻璃防爆膜_全覆蓋保護貼膜,黑貓宅急便,90
169518164,三星GALAXY_A5_A7_2017_3D曲面熱彎曲_全屏9H滿版玻璃防爆膜_全覆蓋保護貼膜,7-11,60
169518164,三星GALAXY_A5_A7_2017_3D曲面熱彎曲_全屏9H滿版玻璃防爆膜_全覆蓋保護貼膜,全家,0
169518164,三星GALAXY_A5_A7_2017_3D曲面熱彎曲_全屏9H滿版玻璃防爆膜_全覆蓋保護貼膜,萊爾富,0
169518164,三星GALAXY_A5_A7_2017_3D曲面熱彎曲_全屏9H滿版玻璃防爆膜_全覆蓋保護貼膜,中華郵政,50
169518164,三星GALAXY_A5_A7_2017_3D曲面熱彎曲_全屏9H滿版玻璃防爆膜_全覆蓋保護貼膜,賣家宅配,50
112642741,出清品Klipsch_STATUS_耳罩耳機,賣家宅配,100
13586990,三星_Note2345_S4_S5_S6_S7鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕_保護貼,黑貓宅急便,90
13586990,三星_Note2345_S4_S5_S6_S7鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕_保護貼,7-11,60
13586990,三星_Note2345_S4_S5_S6_S7鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕_保護貼,全家,60
13586990,三星_Note2345_S4_S5_S6_S7鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕_保護貼,萊爾富,60
100003457,搞怪_歐美風_手機殼_招財貓_骷髏_十字架_手機殼_防摔殼_iphone7_iphone7plus,7-11,60
100003457,搞怪_歐美風_手機殼_招財貓_骷髏_十字架_手機殼_防摔殼_iphone7_iphone7plus,全家,60
169519146,線控手機自拍杆通用安卓IOS手機橫豎拍自拍神器L69,全家,0
169519146,線控手機自拍杆通用安卓IOS手機橫豎拍自拍神器L69,賣家宅配,80
169521591,迪特軍3CKTNETG84_蘋果高速充電傳輸菱角扁線1M白,黑貓宅急便,90
169521591,迪特軍3CKTNETG84_蘋果高速充電傳輸菱角扁線1M白,7-11,60
169521591,迪特軍3CKTNETG84_蘋果高速充電傳輸菱角扁線1M白,全家,0
169521591,迪特軍3CKTNETG84_蘋果高速充電傳輸菱角扁線1M白,萊爾富,0
169521591,迪特軍3CKTNETG84_蘋果高速充電傳輸菱角扁線1M白,中華郵政,80
169521591,迪特軍3CKTNETG84_蘋果高速充電傳輸菱角扁線1M白,賣家宅配,80
112645696,安卓_Micro_轉_TYPEC_二合一快速充電傳輸線_21A充電線_QC20_QC30_可用_A57A77,黑貓宅急便,90
112645696,安卓_Micro_轉_TYPEC_二合一快速充電傳輸線_21A充電線_QC20_QC30_可用_A57A77,7-11,60
112645696,安卓_Micro_轉_TYPEC_二合一快速充電傳輸線_21A充電線_QC20_QC30_可用_A57A77,全家,60
112645696,安卓_Micro_轉_TYPEC_二合一快速充電傳輸線_21A充電線_QC20_QC30_可用_A57A77,萊爾富,60
112645696,安卓_Micro_轉_TYPEC_二合一快速充電傳輸線_21A充電線_QC20_QC30_可用_A57A77,中華郵政,35
112645696,安卓_Micro_轉_TYPEC_二合一快速充電傳輸線_21A充電線_QC20_QC30_可用_A57A77,賣家宅配,100
100003594,搞怪_歐美風_手機殼_招財貓_骷髏_十字架_手機殼_防摔殼_iphone7_iphone7plus,7-11,60
100003594,搞怪_歐美風_手機殼_招財貓_骷髏_十字架_手機殼_防摔殼_iphone7_iphone7plus,全家,60
135871075,百威電子_HAWK_B350_車用免持藍牙耳機麥克風_雙待機_充電式磁吸底座_CSR_41_藍芽耳麥,7-11,30
135871075,百威電子_HAWK_B350_車用免持藍牙耳機麥克風_雙待機_充電式磁吸底座_CSR_41_藍芽耳麥,全家,30
135871075,百威電子_HAWK_B350_車用免持藍牙耳機麥克風_雙待機_充電式磁吸底座_CSR_41_藍芽耳麥,萊爾富,30
135871075,百威電子_HAWK_B350_車用免持藍牙耳機麥克風_雙待機_充電式磁吸底座_CSR_41_藍芽耳麥,賣家宅配,50
100003777,搞怪_歐美風_手機殼_招財貓_骷髏_十字架_手機殼_防摔殼_iphone7_iphone7plus,7-11,60
100003777,搞怪_歐美風_手機殼_招財貓_骷髏_十字架_手機殼_防摔殼_iphone7_iphone7plus,全家,60
169523444,迪特軍3CKTNETG84_V8高速充電傳輸菱角扁線1M黑,黑貓宅急便,90
169523444,迪特軍3CKTNETG84_V8高速充電傳輸菱角扁線1M黑,7-11,60
169523444,迪特軍3CKTNETG84_V8高速充電傳輸菱角扁線1M黑,全家,0
169523444,迪特軍3CKTNETG84_V8高速充電傳輸菱角扁線1M黑,萊爾富,0
169523444,迪特軍3CKTNETG84_V8高速充電傳輸菱角扁線1M黑,中華郵政,80
169523444,迪特軍3CKTNETG84_V8高速充電傳輸菱角扁線1M黑,賣家宅配,80
112646354,橄欖式外星人藍芽音響,黑貓宅急便,90
112646354,橄欖式外星人藍芽音響,7-11,30
112646354,橄欖式外星人藍芽音響,全家,30
112646354,橄欖式外星人藍芽音響,中華郵政,37
135875312,全球限量,7-11,30
135875312,全球限量,全家,30
135875312,全球限量,中華郵政,40
135875312,全球限量,賣家宅配,100
100006074,Apple_iPod_nano_7_收購_二手_估價_回收_買賣,黑貓宅急便,210
100006074,Apple_iPod_nano_7_收購_二手_估價_回收_買賣,7-11,60
100006074,Apple_iPod_nano_7_收購_二手_估價_回收_買賣,全家,60
100006074,Apple_iPod_nano_7_收購_二手_估價_回收_買賣,中華郵政,80
100006074,Apple_iPod_nano_7_收購_二手_估價_回收_買賣,賣家宅配,120
169524350,二手Swarovski_tinkerbell水晶吊飾,7-11,30
169524350,二手Swarovski_tinkerbell水晶吊飾,全家,30
169524350,二手Swarovski_tinkerbell水晶吊飾,中華郵政,60
112647030,安卓_Micro_轉_TYPEC_2合1快速充電傳輸線_21A充電線_QC20_QC30_可用_R11SR9S,黑貓宅急便,90
112647030,安卓_Micro_轉_TYPEC_2合1快速充電傳輸線_21A充電線_QC20_QC30_可用_R11SR9S,7-11,60
112647030,安卓_Micro_轉_TYPEC_2合1快速充電傳輸線_21A充電線_QC20_QC30_可用_R11SR9S,全家,60
112647030,安卓_Micro_轉_TYPEC_2合1快速充電傳輸線_21A充電線_QC20_QC30_可用_R11SR9S,萊爾富,60
112647030,安卓_Micro_轉_TYPEC_2合1快速充電傳輸線_21A充電線_QC20_QC30_可用_R11SR9S,中華郵政,35
112647030,安卓_Micro_轉_TYPEC_2合1快速充電傳輸線_21A充電線_QC20_QC30_可用_R11SR9S,賣家宅配,100
135876263,T3即插式美顏音箱手機直播補光燈美顏自拍燈手機音響直插便攜小音箱擴音器喇叭,7-11,60
135876263,T3即插式美顏音箱手機直播補光燈美顏自拍燈手機音響直插便攜小音箱擴音器喇叭,全家,60
135876263,T3即插式美顏音箱手機直播補光燈美顏自拍燈手機音響直插便攜小音箱擴音器喇叭,萊爾富,60
135876263,T3即插式美顏音箱手機直播補光燈美顏自拍燈手機音響直插便攜小音箱擴音器喇叭,賣家宅配,150
100006241,專利強力磁鐵接頭磁扣_分享共享式_軟膠耳機耳塞,7-11,60
100006241,專利強力磁鐵接頭磁扣_分享共享式_軟膠耳機耳塞,全家,60
100006241,專利強力磁鐵接頭磁扣_分享共享式_軟膠耳機耳塞,中華郵政,37
169524927,迪特軍3CKTNETG84_V8高速充電傳輸菱角扁線1M白,黑貓宅急便,90
169524927,迪特軍3CKTNETG84_V8高速充電傳輸菱角扁線1M白,7-11,60
169524927,迪特軍3CKTNETG84_V8高速充電傳輸菱角扁線1M白,全家,0
169524927,迪特軍3CKTNETG84_V8高速充電傳輸菱角扁線1M白,萊爾富,0
169524927,迪特軍3CKTNETG84_V8高速充電傳輸菱角扁線1M白,中華郵政,80
169524927,迪特軍3CKTNETG84_V8高速充電傳輸菱角扁線1M白,賣家宅配,80
112648598,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone6iPhone6_PLUS_黑色_白色,黑貓宅急便,90
112648598,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone6iPhone6_PLUS_黑色_白色,7-11,60
112648598,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone6iPhone6_PLUS_黑色_白色,全家,60
112648598,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone6iPhone6_PLUS_黑色_白色,萊爾富,60
112648598,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone6iPhone6_PLUS_黑色_白色,中華郵政,30
112648598,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone6iPhone6_PLUS_黑色_白色,賣家宅配,100
13587767,現貨3組迷你藍芽耳機立體聲車載音樂,7-11,30
13587767,現貨3組迷你藍芽耳機立體聲車載音樂,全家,30
13587767,現貨3組迷你藍芽耳機立體聲車載音樂,萊爾富,30
13587767,現貨3組迷你藍芽耳機立體聲車載音樂,中華郵政,80
1000062594,品樂通訊ASUS_ZenFone_4_Pro_ZS551KL_全新未拆實體店面取機付款,7-11,30
1000062594,品樂通訊ASUS_ZenFone_4_Pro_ZS551KL_全新未拆實體店面取機付款,賣家宅配,80
169526987,龍貓耳機,黑貓宅急便,90
169526987,龍貓耳機,7-11,60
169526987,龍貓耳機,全家,60
169526987,龍貓耳機,中華郵政,60
1000064149,Note8紫二手空機手機64G三星99成新,7-11,30
1000064149,Note8紫二手空機手機64G三星99成新,全家,30
1000064149,Note8紫二手空機手機64G三星99成新,萊爾富,30
13588059,現貨I_phone66s玩具總動員怪獸大學立體浮雕手機殼,7-11,60
13588059,現貨I_phone66s玩具總動員怪獸大學立體浮雕手機殼,全家,60
13588059,現貨I_phone66s玩具總動員怪獸大學立體浮雕手機殼,中華郵政,60
112649364,飛翔3CSkullcandy_骷顱糖_INKD_應可系列_藍芽耳塞式耳機_海軍藍_S2IKWJ569公司貨,7-11,0
112649364,飛翔3CSkullcandy_骷顱糖_INKD_應可系列_藍芽耳塞式耳機_海軍藍_S2IKWJ569公司貨,全家,0
112649364,飛翔3CSkullcandy_骷顱糖_INKD_應可系列_藍芽耳塞式耳機_海軍藍_S2IKWJ569公司貨,萊爾富,0
112649364,飛翔3CSkullcandy_骷顱糖_INKD_應可系列_藍芽耳塞式耳機_海軍藍_S2IKWJ569公司貨,賣家宅配,0
169531418,imos_疏水疏油螢幕保護貼_Samsung_A53C小舖新竹可自取,黑貓宅急便,90
169531418,imos_疏水疏油螢幕保護貼_Samsung_A53C小舖新竹可自取,7-11,30
169531418,imos_疏水疏油螢幕保護貼_Samsung_A53C小舖新竹可自取,全家,30
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,黑貓宅急便,90
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,7-11,60
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,全家,0
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,萊爾富,0
1000068388,2手已過保APPLE_iphone_7_plus_256G玫瑰金95新台中彰化可面交,7-11,30
11265016,Sony高端優品Sony_L2_Z5_Z5P_Z3_Z3_Z2_Z1_奈米_9H鋼化玻璃保護貼超薄_25D弧邊,7-11,60
11265016,Sony高端優品Sony_L2_Z5_Z5P_Z3_Z3_Z2_Z1_奈米_9H鋼化玻璃保護貼超薄_25D弧邊,全家,0
11265016,Sony高端優品Sony_L2_Z5_Z5P_Z3_Z3_Z2_Z1_奈米_9H鋼化玻璃保護貼超薄_25D弧邊,萊爾富,0
11265016,Sony高端優品Sony_L2_Z5_Z5P_Z3_Z3_Z2_Z1_奈米_9H鋼化玻璃保護貼超薄_25D弧邊,中華郵政,50
11265016,Sony高端優品Sony_L2_Z5_Z5P_Z3_Z3_Z2_Z1_奈米_9H鋼化玻璃保護貼超薄_25D弧邊,賣家宅配,100
169533300,imos_疏水疏油螢幕保護貼_Samsung_A7_2016_正背3C小舖新竹可自取,黑貓宅急便,90
169533300,imos_疏水疏油螢幕保護貼_Samsung_A7_2016_正背3C小舖新竹可自取,7-11,30
169533300,imos_疏水疏油螢幕保護貼_Samsung_A7_2016_正背3C小舖新竹可自取,全家,30
100007335,三麗鷗_KITTY_凱蒂貓_無嘴貓_手機殼_掛脖子_正版_吊繩_皮革_iphone6_iphone6plus_Note5,7-11,30
100007335,三麗鷗_KITTY_凱蒂貓_無嘴貓_手機殼_掛脖子_正版_吊繩_皮革_iphone6_iphone6plus_Note5,全家,30
112650509,NISDA滿版系列_小米_5S_Plus_小米_5SPLUS_手機保護貼_9H鋼化膜_玻璃保護貼,黑貓宅急便,90
112650509,NISDA滿版系列_小米_5S_Plus_小米_5SPLUS_手機保護貼_9H鋼化膜_玻璃保護貼,7-11,30
112650509,NISDA滿版系列_小米_5S_Plus_小米_5SPLUS_手機保護貼_9H鋼化膜_玻璃保護貼,全家,30
112650509,NISDA滿版系列_小米_5S_Plus_小米_5SPLUS_手機保護貼_9H鋼化膜_玻璃保護貼,中華郵政,70
112650509,NISDA滿版系列_小米_5S_Plus_小米_5SPLUS_手機保護貼_9H鋼化膜_玻璃保護貼,賣家宅配,100
135882795,榮聖__華為_Mate9_Pro_3D全滿屏覆蓋貼膜_GOR_全屏鋼化膜_曲面玻璃膜_滿版_玻璃貼,7-11,60
169536536,立體麵包超人__細菌超人手機殼,7-11,30
169536536,立體麵包超人__細菌超人手機殼,全家,30
169536536,立體麵包超人__細菌超人手機殼,賣家宅配,60
135886374,廣福3C3110_鋁合金三腳架_單反數碼相機便攜三腳架_手機拍照自拍支架_攝影器材_DV攝像機_伸縮4節架,黑貓宅急便,130
135886374,廣福3C3110_鋁合金三腳架_單反數碼相機便攜三腳架_手機拍照自拍支架_攝影器材_DV攝像機_伸縮4節架,7-11,60
135886374,廣福3C3110_鋁合金三腳架_單反數碼相機便攜三腳架_手機拍照自拍支架_攝影器材_DV攝像機_伸縮4節架,全家,60
135886374,廣福3C3110_鋁合金三腳架_單反數碼相機便攜三腳架_手機拍照自拍支架_攝影器材_DV攝像機_伸縮4節架,中華郵政,100
135886374,廣福3C3110_鋁合金三腳架_單反數碼相機便攜三腳架_手機拍照自拍支架_攝影器材_DV攝像機_伸縮4節架,賣家宅配,100
1000073386,二手_女用機_iPhone7_plus_128G__全包膜,黑貓宅急便,90
1000073386,二手_女用機_iPhone7_plus_128G__全包膜,7-11,0
1000073386,二手_女用機_iPhone7_plus_128G__全包膜,全家,30
1000073386,二手_女用機_iPhone7_plus_128G__全包膜,萊爾富,30
1000073386,二手_女用機_iPhone7_plus_128G__全包膜,中華郵政,80
1000073386,二手_女用機_iPhone7_plus_128G__全包膜,賣家宅配,100
112650512,OWEIDA_iPhone_7_PLUS_I7_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,黑貓宅急便,90
112650512,OWEIDA_iPhone_7_PLUS_I7_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,7-11,30
112650512,OWEIDA_iPhone_7_PLUS_I7_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,全家,30
112650512,OWEIDA_iPhone_7_PLUS_I7_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,中華郵政,70
112650512,OWEIDA_iPhone_7_PLUS_I7_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,賣家宅配,130
16953671,I_phone66s_47_手機殼_軟殼_頑皮豹,7-11,60
16953671,I_phone66s_47_手機殼_軟殼_頑皮豹,全家,60
135886910,發仔__華為_Mate9_Pro_3D全滿屏覆蓋貼膜_GOR_全屏鋼化膜_曲面玻璃膜_滿版_玻璃貼,7-11,60
100007435,Apple_iPod_nano_6_收購_二手_估價_回收_買賣,黑貓宅急便,210
100007435,Apple_iPod_nano_6_收購_二手_估價_回收_買賣,7-11,60
100007435,Apple_iPod_nano_6_收購_二手_估價_回收_買賣,全家,60
100007435,Apple_iPod_nano_6_收購_二手_估價_回收_買賣,中華郵政,80
100007435,Apple_iPod_nano_6_收購_二手_估價_回收_買賣,賣家宅配,120
169536880,內附影片_A6補光自拍棒_迷你補光自拍棒_線控版_補光自拍神器_補光燈自拍棒_非藍芽,7-11,30
169536880,內附影片_A6補光自拍棒_迷你補光自拍棒_線控版_補光自拍神器_補光燈自拍棒_非藍芽,全家,0
169536880,內附影片_A6補光自拍棒_迷你補光自拍棒_線控版_補光自拍神器_補光燈自拍棒_非藍芽,萊爾富,0
112650517,OWEIDA_iPhone_7_IPHONE7_I7_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,黑貓宅急便,90
112650517,OWEIDA_iPhone_7_IPHONE7_I7_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,7-11,30
112650517,OWEIDA_iPhone_7_IPHONE7_I7_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,全家,30
112650517,OWEIDA_iPhone_7_IPHONE7_I7_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,中華郵政,70
112650517,OWEIDA_iPhone_7_IPHONE7_I7_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,賣家宅配,130
135892801,韓國_明星_朴信惠_手機殼__紅米NOTE紅米NOTE2紅米NOTE3紅米NOTE4,黑貓宅急便,90
135892801,韓國_明星_朴信惠_手機殼__紅米NOTE紅米NOTE2紅米NOTE3紅米NOTE4,7-11,60
135892801,韓國_明星_朴信惠_手機殼__紅米NOTE紅米NOTE2紅米NOTE3紅米NOTE4,全家,0
135892801,韓國_明星_朴信惠_手機殼__紅米NOTE紅米NOTE2紅米NOTE3紅米NOTE4,中華郵政,40
1000076791,福利中古機Apple_iPhone_iphone_i7_plus_128G_55吋消光黑95新保固6個月,7-11,30
169544247,Iphone山茶花兒手機殼,7-11,60
169544247,Iphone山茶花兒手機殼,全家,60
169544247,Iphone山茶花兒手機殼,賣家宅配,60
112650520,OWEIDA_iPhone_6_PLUS_I6_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,黑貓宅急便,90
112650520,OWEIDA_iPhone_6_PLUS_I6_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,7-11,30
112650520,OWEIDA_iPhone_6_PLUS_I6_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,全家,30
112650520,OWEIDA_iPhone_6_PLUS_I6_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,中華郵政,70
112650520,OWEIDA_iPhone_6_PLUS_I6_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,賣家宅配,130
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,7-11,60
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,全家,60
1000082259,全新智慧型IPHONE7_7PLUS55寸大屏IOS11蘋果界面1200萬高清像素大全配免運費,黑貓宅急便,0
1000082259,全新智慧型IPHONE7_7PLUS55寸大屏IOS11蘋果界面1200萬高清像素大全配免運費,全家,0
1000082259,全新智慧型IPHONE7_7PLUS55寸大屏IOS11蘋果界面1200萬高清像素大全配免運費,萊爾富,0
169544655,imos_疏水疏油螢幕保護貼_Sony_Z3C小舖新竹可自取,黑貓宅急便,90
169544655,imos_疏水疏油螢幕保護貼_Sony_Z3C小舖新竹可自取,7-11,30
169544655,imos_疏水疏油螢幕保護貼_Sony_Z3C小舖新竹可自取,全家,30
112650528,OWEIDA_iPhone_6S_I6S_IPHONE6S_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃,黑貓宅急便,90
112650528,OWEIDA_iPhone_6S_I6S_IPHONE6S_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃,7-11,30
112650528,OWEIDA_iPhone_6S_I6S_IPHONE6S_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃,全家,30
112650528,OWEIDA_iPhone_6S_I6S_IPHONE6S_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃,中華郵政,70
112650528,OWEIDA_iPhone_6S_I6S_IPHONE6S_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃,賣家宅配,130
135898741,小米_5s_Plus_紅米Note4_電鍍支架手機殼_電鍍_鏡面_邊框_背蓋_指環支架_金屬殼_硬殼_手機殼_保護殼,7-11,60
135898741,小米_5s_Plus_紅米Note4_電鍍支架手機殼_電鍍_鏡面_邊框_背蓋_指環支架_金屬殼_硬殼_手機殼_保護殼,全家,0
135898741,小米_5s_Plus_紅米Note4_電鍍支架手機殼_電鍍_鏡面_邊框_背蓋_指環支架_金屬殼_硬殼_手機殼_保護殼,萊爾富,0
1000084394,iPhone_7手機殼,7-11,60
112650530,OWEIDA_sony_xperia_xz_f8332_XZ_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,黑貓宅急便,90
112650530,OWEIDA_sony_xperia_xz_f8332_XZ_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,7-11,30
